onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
208.641	0.125	1st/repetition/unexpected	122	417282	20.0	LOW_D	1.0	11.0926	2.8759	J	26.0	57	64	1	8	0.125	55.0	es01	expsupp	17	48	48	0	10	0	n/a	n/a	es01_0022.txt	1.0	1	0
209.641	0.125	2nd/repetition/unexpected	222	419282	20.0	LOW_D	1.0	11.0926	2.8759	J	26.0	57	64	1	8	0.125	55.0	es01	expsupp	17	48	48	0	10	0	n/a	n/a	es01_0022.txt	1.0	2	0
219.051	0.125	1st/omission/expected	111	438102	20.0	LOW_D	1.0	9.3965	3.3458	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	18	24	24	20	30	0	n/a	n/a	es01_0022.txt	1.0	1	0
220.051	0.125	2nd/omission/expected	211	440102	20.0	LOW_D	1.0	9.3965	3.3458	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	18	24	24	20	30	0	n/a	n/a	es01_0022.txt	1.0	2	0
228.981	0.125	1st/omission/expected	111	457962	20.0	LOW_D	1.0	8.6837	2.1911	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	19	0	0	0	10	0	n/a	n/a	es01_0022.txt	1.0	1	0
229.981	0.125	2nd/omission/expected	211	459962	20.0	LOW_D	1.0	8.6837	2.1911	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	19	0	0	0	10	0	n/a	n/a	es01_0022.txt	1.0	2	0
238.778	0.125	1st/omission/expected	111	477556	20.0	LOW_D	1.0	8.5499	3.752	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	20	48	48	40	50	0	n/a	n/a	es01_0022.txt	1.0	1	0
239.778	0.125	2nd/omission/expected	211	479556	20.0	LOW_D	1.0	8.5499	3.752	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	20	48	48	40	50	0	n/a	n/a	es01_0022.txt	1.0	2	0
250.6815	0.125	1st/repetition/unexpected	122	501363	20.0	LOW_D	1.0	10.6564	2.0946	J	26.0	57	64	1	8	0.125	55.0	es01	expsupp	21	48	48	0	10	0	n/a	n/a	es01_0022.txt	1.0	1	0
251.6815	0.125	2nd/repetition/unexpected	222	503363	20.0	LOW_D	1.0	10.6564	2.0946	J	26.0	57	64	1	8	0.125	55.0	es01	expsupp	21	48	48	0	10	0	n/a	n/a	es01_0022.txt	1.0	2	0
262.779	0.125	1st/omission/expected	111	525558	20.0	LOW_D	1.0	11.0843	4.6777	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	22	12	12	40	50	0	n/a	n/a	es01_0022.txt	1.0	1	0
263.779	0.125	2nd/omission/expected	211	527558	20.0	LOW_D	1.0	11.0843	4.6777	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	22	12	12	40	50	0	n/a	n/a	es01_0022.txt	1.0	2	0
276.0095	0.125	1st/omission/expected	111	552019	20.0	LOW_D	1.0	11.9848	3.5385	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	23	12	12	0	10	0	n/a	n/a	es01_0022.txt	1.0	1	0
277.0095	0.125	2nd/omission/expected	211	554019	20.0	LOW_D	1.0	11.9848	3.5385	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	23	12	12	0	10	0	n/a	n/a	es01_0022.txt	1.0	2	0
288.148	0.125	1st/omission/expected	111	576296	20.0	LOW_D	1.0	10.8919	5.0169	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	24	36	36	40	50	0	n/a	n/a	es01_0022.txt	1.0	1	0
289.148	0.125	2nd/omission/expected	211	578296	20.0	LOW_D	1.0	10.8919	5.0169	J	26.0	57	64	0	8	0.125	55.0	es01	expsupp	24	36	36	40	50	0	n/a	n/a	es01_0022.txt	1.0	2	0
