onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
82.964	0.125	1st/repetition/expected	121	165928	20.0	HIGH_A	1.0	9.627	2.1432	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	6	12	12	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
83.9635	0.125	2nd/repetition/expected	221	167927	20.0	HIGH_A	1.0	9.627	2.1432	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	6	12	12	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
93.4045	0.125	1st/omission/unexpected	112	186809	20.0	HIGH_A	1.0	9.4278	4.9077	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	7	48	48	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
94.4045	0.125	2nd/omission/unexpected	212	188809	20.0	HIGH_A	1.0	9.4278	4.9077	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	7	48	48	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
105.491	0.125	1st/repetition/expected	121	210982	20.0	HIGH_A	1.0	10.8398	2.2939	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	8	0	0	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
106.491	0.125	2nd/repetition/expected	221	212982	20.0	HIGH_A	1.0	10.8398	2.2939	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	8	0	0	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
116.733	0.125	1st/repetition/expected	121	233466	20.0	HIGH_A	1.0	10.2291	4.8604	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	9	48	48	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
117.733	0.125	2nd/repetition/expected	221	235466	20.0	HIGH_A	1.0	10.2291	4.8604	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	9	48	48	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
129.7335	0.125	1st/repetition/expected	121	259467	20.0	HIGH_A	1.0	11.988	6.284	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	10	24	24	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
130.734	0.125	2nd/repetition/expected	221	261468	20.0	HIGH_A	1.0	11.988	6.284	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	10	24	24	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
140.2425	0.125	1st/omission/unexpected	112	280485	20.0	HIGH_A	1.0	9.4954	4.1651	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	11	12	12	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
141.2425	0.125	2nd/omission/unexpected	212	282485	20.0	HIGH_A	1.0	9.4954	4.1651	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	11	12	12	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
152.292	0.125	1st/repetition/expected	121	304584	20.0	HIGH_A	1.0	10.8037	3.8509	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	12	36	36	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
153.2925	0.125	2nd/repetition/expected	221	306585	20.0	HIGH_A	1.0	10.8037	3.8509	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	12	36	36	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
163.481	0.125	1st/repetition/expected	121	326962	20.0	HIGH_A	1.0	10.176	2.5975	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	13	12	12	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
164.481	0.125	2nd/repetition/expected	221	328962	20.0	HIGH_A	1.0	10.176	2.5975	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	13	12	12	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
174.2715	0.125	1st/repetition/expected	121	348543	20.0	HIGH_A	1.0	9.7775	4.4241	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	14	0	0	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
175.2715	0.125	2nd/repetition/expected	221	350543	20.0	HIGH_A	1.0	9.7775	4.4241	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	14	0	0	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
184.4875	0.125	1st/omission/unexpected	112	368975	20.0	HIGH_A	1.0	9.2028	3.6537	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	15	36	36	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
185.4875	0.125	2nd/omission/unexpected	212	370975	20.0	HIGH_A	1.0	9.2028	3.6537	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	15	36	36	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
196.17	0.125	1st/repetition/expected	121	392340	20.0	HIGH_A	1.0	10.4403	4.1324	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	16	36	36	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
197.1695	0.125	2nd/repetition/expected	221	394339	20.0	HIGH_A	1.0	10.4403	4.1324	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	16	36	36	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
207.7765	0.125	1st/repetition/expected	121	415553	20.0	HIGH_A	1.0	10.5933	4.1509	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	17	48	48	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
208.777	0.125	2nd/repetition/expected	221	417554	20.0	HIGH_A	1.0	10.5933	4.1509	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	17	48	48	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
220.2735	0.125	1st/repetition/expected	121	440547	20.0	HIGH_A	1.0	11.4825	2.5634	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	18	24	24	10	20	0	n/a	n/a	es01_0014.txt	1.0	1	0
221.2735	0.125	2nd/repetition/expected	221	442547	20.0	HIGH_A	1.0	11.4825	2.5634	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	18	24	24	10	20	0	n/a	n/a	es01_0014.txt	1.0	2	0
231.6635	0.125	1st/omission/unexpected	112	463327	20.0	HIGH_A	1.0	10.3771	4.1885	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	19	48	48	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
232.663	0.125	2nd/omission/unexpected	212	465326	20.0	HIGH_A	1.0	10.3771	4.1885	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	19	48	48	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
241.517	0.125	1st/repetition/expected	121	483034	20.0	HIGH_A	1.0	8.6069	3.6675	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	20	12	12	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
242.517	0.125	2nd/repetition/expected	221	485034	20.0	HIGH_A	1.0	8.6069	3.6675	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	20	12	12	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
253.8055	0.125	1st/omission/unexpected	112	507611	20.0	HIGH_A	1.0	11.2749	2.9532	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	21	48	48	20	30	0	n/a	n/a	es01_0014.txt	1.0	1	0
254.8055	0.125	2nd/omission/unexpected	212	509611	20.0	HIGH_A	1.0	11.2749	2.9532	E	83.0	87	92	0	3	0.125	55.0	es01	expsupp	21	48	48	20	30	0	n/a	n/a	es01_0014.txt	1.0	2	0
263.694	0.125	1st/repetition/expected	121	527388	20.0	HIGH_A	1.0	8.6414	3.5465	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	22	0	0	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
264.694	0.125	2nd/repetition/expected	221	529388	20.0	HIGH_A	1.0	8.6414	3.5465	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	22	0	0	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
275.3495	0.125	1st/repetition/expected	121	550699	20.0	HIGH_A	1.0	10.6428	3.5807	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	23	24	24	40	50	0	n/a	n/a	es01_0014.txt	1.0	1	0
276.3495	0.125	2nd/repetition/expected	221	552699	20.0	HIGH_A	1.0	10.6428	3.5807	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	23	24	24	40	50	0	n/a	n/a	es01_0014.txt	1.0	2	0
285.0695	0.125	1st/repetition/expected	121	570139	20.0	HIGH_A	1.0	8.7065	2.141	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	24	24	24	0	10	0	n/a	n/a	es01_0014.txt	1.0	1	0
286.0695	0.125	2nd/repetition/expected	221	572139	20.0	HIGH_A	1.0	8.7065	2.141	E	83.0	87	92	1	3	0.125	55.0	es01	expsupp	24	24	24	0	10	0	n/a	n/a	es01_0014.txt	1.0	2	0
