onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	23.36	True
60.0000064820051	0	Sync	23.37	True
180.000009387732	0	Electrodetest	23.39	True
1140.00000245869	0	Went to bed	23.55	False
1140.00000245869	0	Lights Out	23.55	False
27660.0000008941	0	Got up	7.17	True
