onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
62.794921875	1.9453125	artefact	n/a	all	all	64.740234375	32151	33147	n/a	n/a	n/a	n/a	n/a	n/a
72.7421875	0.833984375	artefact	n/a	all	all	73.576171875	37244	37671	n/a	n/a	n/a	n/a	n/a	n/a
77.32421875	0.71875	artefact	n/a	all	all	78.04296875	39590	39958	n/a	n/a	n/a	n/a	n/a	n/a
131.9609375	0.212890625	artefact	n/a	all	all	132.173828125	67564	67673	n/a	n/a	n/a	n/a	n/a	n/a
158.470703125	0.841796875	artefact	n/a	all	all	159.3125	81137	81568	n/a	n/a	n/a	n/a	n/a	n/a
437.291015625	0.212890625	artefact	n/a	all	all	437.50390625	223893	224002	n/a	n/a	n/a	n/a	n/a	n/a
477.255859375	0.375	artefact	n/a	all	all	477.630859375	244355	244547	n/a	n/a	n/a	n/a	n/a	n/a
752.52734375	0.302734375	artefact	n/a	all	all	752.830078125	385294	385449	n/a	n/a	n/a	n/a	n/a	n/a
1108.498046875	2.501953125	artefact	n/a	all	all	1111	567551	568832	n/a	n/a	n/a	n/a	n/a	n/a
1119.21484375	0.8828125	artefact	n/a	all	all	1120.09765625	573038	573490	n/a	n/a	n/a	n/a	n/a	n/a
1123.505859375	0.28515625	artefact	n/a	all	all	1123.791015625	575235	575381	n/a	n/a	n/a	n/a	n/a	n/a
1405.65234375	0.328125	artefact	n/a	PT01,PT02,PT03,PT04,PT05,PT06,PT07,PT08,PT09,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64	PT01,PT02,PT03,PT04,PT05,PT06,PT07,PT08,PT09,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64	1405.98046875	719694	719862	n/a	n/a	n/a	n/a	n/a	n/a
1566.828125	1.70703125	artefact	n/a	all	all	1568.53515625	802216	803090	n/a	n/a	n/a	n/a	n/a	n/a
1575.4765625	0.1953125	artefact	n/a	all	all	1575.671875	806644	806744	n/a	n/a	n/a	n/a	n/a	n/a
1578.650390625	0.44921875	artefact	n/a	all	all	1579.099609375	808269	808499	n/a	n/a	n/a	n/a	n/a	n/a
2062.23828125	1.21875	artefact	n/a	all	all	2063.45703125	1055866	1056490	n/a	n/a	n/a	n/a	n/a	n/a
2215.41015625	1.5703125	artefact	n/a	all	all	2216.98046875	1134290	1135094	n/a	n/a	n/a	n/a	n/a	n/a
2774.80859375	141.333984375	artefact	n/a	all	all	2916.142578125	1420702	1493065	n/a	n/a	n/a	n/a	n/a	n/a
2916.18359375	163.724609375	artefact	n/a	F64	F64	3079.908203125	1493086	1576913	n/a	n/a	n/a	n/a	n/a	n/a
2916.232421875	219.728515625	artefact	n/a	PT34	PT34	3135.9609375	1493111	1605612	n/a	n/a	n/a	n/a	n/a	n/a
3184.5078125	0.376953125	artefact	n/a	all	all	3184.884765625	1630468	1630661	n/a	n/a	n/a	n/a	n/a	n/a
3195.341796875	0.5234375	artefact	n/a	all	all	3195.865234375	1636015	1636283	n/a	n/a	n/a	n/a	n/a	n/a
187.458984375	2462.833984375	stimulation	SPESclin	all	all	2650.29296875	95979	1356950	n/a	n/a	n/a	n/a	n/a	n/a
191.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	191.979515625	98293	98293.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
196.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	196.979515625	100853	100853.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
201.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	201.979515625	103413	103413.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
206.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	206.979515625	105973	105973.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
211.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	211.979515625	108533	108533.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
216.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	216.979515625	111093	111093.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
221.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	221.979515625	113653	113653.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
226.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	226.979515625	116213	116213.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
231.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	231.979515625	118773	118773.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
236.978515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	236.979515625	121333	121333.512	monophasic	PT05-PT06	0.007	0.2	0.001	n/a
258.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	258.53615625	132370	132370.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
263.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	263.53615625	134930	134930.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
268.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	268.53615625	137490	137490.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
273.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	273.53615625	140050	140050.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
278.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	278.53615625	142610	142610.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
283.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	283.53615625	145170	145170.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
288.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	288.53615625	147730	147730.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
293.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	293.53615625	150290	150290.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
298.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	298.53615625	152850	152850.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
303.53515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	303.53615625	155410	155410.512	monophasic	PT07-PT06	0.007	0.2	0.001	n/a
348.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	348.48146875	178422	178422.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
353.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	353.48146875	180982	180982.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
358.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	358.48146875	183542	183542.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
363.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	363.48146875	186102	186102.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
368.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	368.48146875	188662	188662.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
373.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	373.48146875	191222	191222.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
378.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	378.48146875	193782	193782.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
383.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	383.48146875	196342	196342.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
388.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	388.48146875	198902	198902.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
393.48046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	393.48146875	201462	201462.512	monophasic	PT07-PT08	0.007	0.2	0.001	n/a
407.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	407.69240625	208738	208738.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
412.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	412.69240625	211298	211298.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
417.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	417.69240625	213858	213858.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
422.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	422.69240625	216418	216418.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
427.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	427.69240625	218978	218978.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
432.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	432.69240625	221538	221538.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
437.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	437.69240625	224098	224098.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
442.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	442.69240625	226658	226658.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
447.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	447.69240625	229218	229218.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
452.69140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	452.69240625	231778	231778.512	monophasic	PT09-PT10	0.007	0.2	0.001	n/a
478.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	478.448265625	244965	244965.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
483.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	483.448265625	247525	247525.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
488.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	488.448265625	250085	250085.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
493.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	493.448265625	252645	252645.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
498.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	498.448265625	255205	255205.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
503.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	503.448265625	257765	257765.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
508.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	508.448265625	260325	260325.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
513.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	513.448265625	262885	262885.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
518.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	518.448265625	265445	265445.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
523.447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	523.448265625	268005	268005.512	monophasic	PT11-PT10	0.007	0.2	0.001	n/a
566.509765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	566.510765625	290053	290053.512	monophasic	PT11-PT12	0.007	0.2	0.001	n/a
571.509765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	571.510765625	292613	292613.512	monophasic	PT11-PT12	0.007	0.2	0.001	n/a
576.509765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	576.510765625	295173	295173.512	monophasic	PT11-PT12	0.007	0.2	0.001	n/a
581.509765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	581.510765625	297733	297733.512	monophasic	PT11-PT12	0.007	0.2	0.001	n/a
