onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
168.63720703125	7.94580078125	artefact	n/a	all	all	176.5830078125	345369	361642	n/a	n/a	n/a	n/a	n/a	n/a
197.296875	109.31591796875	artefact	n/a	all	all	306.61279296875	404064	627943	n/a	n/a	n/a	n/a	n/a	n/a
0.65869140625	137.43701171875	stimulation	SPESclin	all	all	138.095703125	1349	282820	n/a	n/a	n/a	n/a	n/a	n/a
1.28076171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	1.28176171875	2623	2625.048	monophasic	F61-F62	0.007	0.2	0.001	n/a
6.28076171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	6.28176171875	12863	12865.048	monophasic	F61-F62	0.007	0.2	0.001	n/a
11.28076171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	11.28176171875	23103	23105.048	monophasic	F61-F62	0.007	0.2	0.001	n/a
16.28076171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	16.28176171875	33343	33345.048	monophasic	F61-F62	0.007	0.2	0.001	n/a
21.28076171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	21.28176171875	43583	43585.048	monophasic	F61-F62	0.007	0.2	0.001	n/a
32.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	33.00051171875	67583	67585.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
37.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	38.00051171875	77823	77825.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
42.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	43.00051171875	88063	88065.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
47.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	48.00051171875	98303	98305.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
52.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	53.00051171875	108543	108545.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
57.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	58.00051171875	118783	118785.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
62.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	63.00051171875	129023	129025.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
67.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	68.00051171875	139263	139265.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
72.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	73.00051171875	149503	149505.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
77.99951171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	78.00051171875	159743	159745.048	monophasic	F63-F62	0.007	0.2	0.001	n/a
88.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	88.06301171875	180351	180353.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
93.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	93.06301171875	190591	190593.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
98.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	98.06301171875	200831	200833.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
103.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	103.06301171875	211071	211073.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
108.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	108.06301171875	221311	221313.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
113.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	113.06301171875	231551	231553.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
118.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	118.06301171875	241791	241793.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
123.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	123.06301171875	252031	252033.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
128.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	128.06301171875	262271	262273.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
133.06201171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	133.06301171875	272511	272513.048	monophasic	F63-F64	0.007	0.2	0.001	n/a
