onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
1159.88818359375	0.32666015625	artefact	n/a	all	all	1160.21484375	2375451	2376120	n/a	n/a	n/a	n/a	n/a	n/a
1860.40869140625	0.2451171875	artefact	n/a	all	all	1860.65380859375	3810117	3810619	n/a	n/a	n/a	n/a	n/a	n/a
2457.9072265625	18.53955078125	artefact	n/a	all	all	2476.44677734375	5033794	5071763	n/a	n/a	n/a	n/a	n/a	n/a
2480.77099609375	2.19873046875	artefact	n/a	all	all	2482.9697265625	5080619	5085122	n/a	n/a	n/a	n/a	n/a	n/a
2492.345703125	2.7138671875	artefact	n/a	all	all	2495.0595703125	5104324	5109882	n/a	n/a	n/a	n/a	n/a	n/a
2498.1005859375	2.50146484375	artefact	n/a	all	all	2500.60205078125	5116110	5121233	n/a	n/a	n/a	n/a	n/a	n/a
2638.82275390625	0.4248046875	artefact	n/a	all	all	2639.24755859375	5404309	5405179	n/a	n/a	n/a	n/a	n/a	n/a
98.8095703125	3741.0322265625	stimulation	SPESclin	all	all	3839.841796875	202362	7863996	n/a	n/a	n/a	n/a	n/a	n/a
100.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	100.41750390625	205653	205655.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
105.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	105.41750390625	215893	215895.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
110.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	110.41750390625	226133	226135.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
115.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	115.41750390625	236373	236375.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
120.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	120.41750390625	246613	246615.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
125.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	125.41750390625	256853	256855.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
130.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	130.41750390625	267093	267095.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
135.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	135.41750390625	277333	277335.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
140.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	140.41750390625	287573	287575.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
145.41650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	145.41750390625	297813	297815.048	monophasic	PT01-PT02	0.007	0.2	0.001	n/a
159.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	159.09621484375	325827	325829.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
164.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	164.09621484375	336067	336069.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
169.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	169.09621484375	346307	346309.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
174.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	174.09621484375	356547	356549.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
179.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	179.09621484375	366787	366789.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
184.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	184.09621484375	377027	377029.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
189.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	189.09621484375	387267	387269.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
194.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	194.09621484375	397507	397509.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
199.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	199.09621484375	407747	407749.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
204.09521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	204.09621484375	417987	417989.048	monophasic	PT03-PT02	0.007	0.2	0.001	n/a
225.76025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	225.76125390625	462357	462359.048	monophasic	PT03-PT04	0.007	0.2	0.001	n/a
230.76025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	230.76125390625	472597	472599.048	monophasic	PT03-PT04	0.007	0.2	0.001	n/a
235.76025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	235.76125390625	482837	482839.048	monophasic	PT03-PT04	0.007	0.2	0.001	n/a
240.76025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	240.76125390625	493077	493079.048	monophasic	PT03-PT04	0.007	0.2	0.001	n/a
