onset	duration	trial_type	response_time	cueOnset	targetOnset	fbOnset	cueRT	firstfixOnset	secondfixOnset	waitOnset	firstfixdur	secondfixdur	waitdur	nback_fbOnset	nback_response_time	nback_targetOnset	block	wm	trial	cue	cond	is_common	outcome_go	outcome_nogo	key_correct	key_pressed	is_correct	key_correct_nback	key_pressed_nback	is_correct_nback	outcome	rt	rt_nback	time_scan	time_onset	time_isi1	time_circle	time_isi2	time_feedback	time_same	time_correct	time_iti	time_done	timestamp_scan	DV	Qgo	Qnogo	SV	Wgo	Wnogo	mDV	Qchosen	Qunchosen	Wchosen	Wunchosen	PE	DVC	QgoC	QnogoC	SVC	WgoC	WnogoC	PEC	WchosenC	WunchosenC	QchosenC	QunchosenC	run	outcome_nback	nback_targetResp
0.0	6.867058899952099	nogo_punish	0.4754947000183165	0.04674930009059608	1.9747687000781298	4.505591799970716	1.9280193999875337	1.0655881001148373	3.491853900020942	5.503870100015774	0.9091805999632925	1.0137378999497741	1.4099381000269204	n/a	1.0	n/a	2	0	1	4	nogo_punish	1	-1	0	0	1	0	0	n/a	n/a	-1	0.4754947000183165	1.0	1538.6481252000667	1538.6948745001573	1539.7137133001816	1540.6228939001448	1542.1399791000877	1543.1537170000374	n/a	n/a	1544.1519953000825	1545.5619334001094	2020-06-02 10:40:58.937160	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	-5.8077021486331	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-6.625156430067263	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	3	missed	0.0
6.946613899897784	6.894410900073126	go_punish	0.2784122000448406	6.99336319998838	8.84871089993976	11.388749500038102	1.8553476999513805	8.008452099980786	10.368278699926805	12.393625800032169	0.8402587999589741	1.0204708001112976	1.4941483000293374	n/a	1.0	n/a	2	0	2	3	go_punish	1	0	-1	1	1	1	0	n/a	n/a	0	0.2784122000448406	1.0	1538.6481252000667	1545.641488400055	1546.6565773000475	1547.4968361000065	1549.0164038999935	1550.0368747001048	n/a	n/a	1551.0417510000989	1552.5358993001282	2020-06-02 10:40:58.937160	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	3	missed	0.0
13.90013620001264	6.504619899904355	go_reward	0.3516636998392641	13.946885500103235	15.430545600131381	17.975198300089687	1.4836601000281462	14.964282900094986	16.94988110009558	18.982708200113848	0.46626270003639547	1.025317199994106	1.4687971998937428	n/a	1.0	n/a	2	0	3	1	go_reward	1	1	0	1	1	1	0	n/a	n/a	1	0.3516636998392641	1.0	1538.6481252000667	1552.59501070017	1553.6124081001617	1554.078670800198	1555.5980063001623	1556.6233235001564	n/a	n/a	1557.6308334001806	1559.0996306000743	2020-06-02 10:40:58.937160	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	18.3854282358397	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	17.567973954405538	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	3	missed	0.0
20.4311889000237	6.479950199835002	go_reward	1.0	20.477938200114295	22.52242700010538	25.04360909992829	2.044488799991086	21.48374529997818	24.024066700134426	26.057667799992487	1.0386817001271993	1.0195423997938633	0.9002205999568105	n/a	1.0	n/a	2	0	4	1	go_reward	1	1	0	1	0	0	0	n/a	n/a	0	1.0	1.0	1538.6481252000667	1559.126063400181	1560.131870500045	1561.170552200172	1562.6721919002011	1563.691734299995	n/a	n/a	1564.7057930000592	1565.606013600016	2020-06-02 10:40:58.937160	-6.79839295070346	9.71977359910588	0.0	9.71977359910588	6.79839295070346	0.0	6.79839295070346	0.0	9.71977359910588	0.0	6.79839295070346	0.0	-13.282108723826042	6.994947214391208	-2.1832734293741165	4.165769268028601	4.474195234200689	-2.1832734293741165	-0.8174542814341625	-5.495593459499733	7.786515264326306	-5.637353257529363	10.449027042546454	3	missed	0.0
26.93822110001929	6.3637943000067025	go_reward	0.3713746999856084	26.984970400109887	28.46680189995095	31.024520799983293	1.4818314998410642	28.001188300084323	30.001043600030243	32.027143199928105	0.46561359986662865	1.0234771999530494	1.3216215001884848	n/a	1.0	n/a	2	0	5	1	go_reward	1	1	0	1	1	1	1	n/a	n/a	1	0.3713746999856084	1.0	1538.6481252000667	1565.6330956001766	1566.649313500151	1567.1149271000177	1568.649168800097	1569.67264600005	n/a	n/a	1570.6752683999948	1571.9968899001833	2020-06-02 10:40:58.937160	8.02627107834246	9.71977359910588	0.0	4.36454111098163	8.02627107834246	0.0	-8.02627107834246	9.71977359910588	0.0	8.02627107834246	0.0	8.665654636733821	1.542555305219878	6.994947214391208	-2.1832734293741165	-1.1894632200956483	5.702073361839688	-2.1832734293741165	7.848200355299658	2.5306776188427262	0.9881223136228464	4.082420341576516	0.7292534434405747	3	missed	0.0
33.3307341998443	5.915868000127375	go_reward	0.3175830999389291	33.3774834999349	34.72564950003289	37.25955930002965	1.34816600009799	34.3840445000676	36.242951600113884	38.26829760009423	0.34160499996528415	1.0166076999157667	1.025053899968043	n/a	1.0	n/a	2	0	6	1	go_reward	1	1	0	1	1	1	1	n/a	n/a	1	0.3175830999389291	1.0	1538.6481252000667	1572.0256087000016	1573.0321697001343	1573.3737747000996	1574.8910768001806	1575.9076845000964	n/a	n/a	1576.916422800161	1577.941476700129	2020-06-02 10:40:58.937160	10.6527276934541	14.0843147100875	0.0	11.7963847690312	10.6527276934541	0.0	-10.6527276934541	14.0843147100875	0.0	10.6527276934541	0.0	4.3011135257522	4.169011920331519	11.35948832537283	-2.1832734293741165	6.242380437953921	8.32852997695133	-2.1832734293741165	3.483659244318037	5.157134233954367	0.9881223136228464	8.446961452558138	0.7292534434405747	3	missed	0.0
39.27517069992609	6.302592300111428	nogo_punish	1.0	39.32192000001669	40.65373319992818	43.1702990999911	1.331813199911494	40.328339700121205	42.15018370002508	44.18415919994004	0.32539349980697807	1.0201153999660164	1.4403531001880765	n/a	1.0	n/a	2	0	7	4	nogo_punish	1	-1	0	0	0	1	0	n/a	n/a	0	1.0	1.0	1538.6481252000667	1577.9700452000834	1578.976464900188	1579.301858399995	1580.7983089000918	1581.8184243000578	n/a	n/a	1582.8322844000068	1584.2726375001948	2020-06-02 10:40:58.937160	2.86319259131917	-2.9047130446313	0.0	-2.9047130446313	-2.86319259131917	0.0	-2.86319259131917	0.0	-2.9047130446313	0.0	-2.86319259131917	0.0	-3.6205231818034114	-5.6295394293459715	-2.1832734293741165	-8.458717375708579	-5.187390307821941	-2.1832734293741165	-0.8174542814341625	-5.495593459499733	-1.8750702776963233	-5.637353257529363	-2.1754596011907252	3	missed	0.0
45.606822799891006	6.288645799970482	go_reward	0.2718622998800128	45.6535720999816	47.38634470012039	49.93548159999773	1.7327726001387873	46.660261099925265	48.91544910008088	50.93394710007124	0.7260836001951247	1.0200324999168515	1.0082707998808473	n/a	1.0	n/a	2	0	8	1	go_reward	1	1	0	1	1	1	1	n/a	n/a	1	0.2718622998800128	1.0	1538.6481252000667	1584.3016973000483	1585.308386299992	1586.034469900187	1587.5635743001476	1588.5836068000644	n/a	n/a	1589.582072300138	1590.5903431000188	2020-06-02 10:40:58.937160	11.9308647900385	16.1609258800128	0.0	15.1184690286256	11.9308647900385	0.0	-11.9308647900385	16.1609258800128	0.0	11.9308647900385	0.0	2.2245023558268997	5.447149016915919	13.43609949529813	-2.1832734293741165	9.564464697548322	9.606667073535728	-2.1832734293741165	1.4070480743927372	6.435271330538767	0.9881223136228464	10.523572622483439	0.7292534434405747	3	missed	0.0
51.95542340003885	7.44328000000678	go_punish	0.8885776000097394	52.00217270012945	54.54968570009805	57.09141130000353	2.5475129999686033	53.0127344999928	56.07197350007482	58.099852400133386	1.5369512001052499	1.0194377999287099	1.3456003000028431	n/a	1.0	n/a	2	0	9	3	go_punish	1	0	-1	1	1	1	0	n/a	n/a	0	0.8885776000097394	1.0	1538.6481252000667	1590.6502979001962	1591.6608597000595	1593.1978109001648	1594.7200987001415	1595.7395365000702	n/a	n/a	1596.7479776002	1598.093577900203	2020-06-02 10:40:58.937160	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	3	missed	0.0
59.42738249991089	7.374282000120729	go_reward	0.2548687001690268	59.47413180000149	62.23836830002256	64.79615970002487	2.7642365000210702	60.482009700033586	63.777825700119365	65.81585870007984	1.756358599988971	1.0183339999055079	1.032555100042373	n/a	1.0	n/a	2	0	10	1	go_reward	1	1	0	1	1	1	1	n/a	n/a	1	0.2548687001690268	1.0	1538.6481252000667	1598.1222570000682	1599.1301349001003	1600.8864935000893	1602.425950900186	1603.4442849000916	n/a	n/a	1604.4639839001466	1605.496539000189	2020-06-02 10:40:58.937160	12.5778014870618	17.1950801985509	0.0	16.6955865677867	12.5778014870618	0.0	-12.5778014870618	17.1950801985509	0.0	12.5778014870618	0.0	1.1903480372887998	6.094085713939219	14.47025381383623	-2.1832734293741165	11.141582236709423	10.253603770559028	-2.1832734293741165	0.37289375585463724	7.082208027562067	0.9881223136228464	11.557726941021539	0.7292534434405747	3	missed	0.0
