onset	duration	trial_type	response_time	cueOnset	targetOnset	fbOnset	cueRT	firstfixOnset	secondfixOnset	waitOnset	firstfixdur	secondfixdur	waitdur	nback_fbOnset	nback_response_time	nback_targetOnset	block	wm	trial	cue	cond	is_common	outcome_go	outcome_nogo	key_correct	key_pressed	is_correct	key_correct_nback	key_pressed_nback	is_correct_nback	outcome	rt	rt_nback	time_scan	time_onset	time_isi1	time_circle	time_isi2	time_feedback	time_same	time_correct	time_iti	time_done	timestamp_scan	DV	Qgo	Qnogo	SV	Wgo	Wnogo	mDV	Qchosen	Qunchosen	Wchosen	Wunchosen	PE	DVC	QgoC	QnogoC	SVC	WgoC	WnogoC	PEC	WchosenC	WunchosenC	QchosenC	QunchosenC	run	outcome_nback	nback_targetResp
0.0	8.93414940009825	go_punish	0.3250108999200165	0.07737119984813035	2.488344799960032	5.033934999955875	2.4109736001119018	1.0818192998412997	4.0204289997927845	8.07974229985848	1.4065255001187325	1.0135060001630904	0.931778300087899	7.061015099985525	1.0	6.053457499947399	1	1	1	3	go_punish	0	-1	0	1	1	1	0	n/a	0.0	0	0.3250108999200165	1.0	359.0006362001877	359.07800740003586	360.082455500029	361.48898100014776	363.0210651999805	364.0345712001436	365.0540937001351	366.06165130017325	367.0803785000462	368.0121568001341	2020-06-02 10:21:19.280729	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	-5.8077021486331	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-6.625156430067263	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	1	missed	0.0
9.00544450012967	9.343113399809283	nogo_reward	0.2298425999470055	9.0828156999778	11.820295399986207	14.356095899827778	2.7374797000084072	10.09203049982898	13.340366299962682	17.400584999937564	1.7282649001572281	1.0157295998650966	1.0253440998495194	16.39164839987643	0.5057725000660866	15.37355659995228	1	1	2	2	nogo_reward	1	0	1	0	1	0	0	0.0	1.0	0	0.2298425999470055	0.5057725000660866	359.0006362001877	368.0834519001655	369.0926667000167	370.82093160017394	372.3410025001504	373.3567321000155	374.37419280014	375.39228460006416	376.4012212001253	377.4265652999748	2020-06-02 10:21:19.280729	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	1	correct	1.0
18.41426290012896	9.861559099983367	nogo_punish	0.3229038000572473	18.49163409997709	21.314406699966696	23.830170099856332	2.822772599989605	19.492334499955177	22.824746599886566	26.88535759993829	1.8220722000115188	1.0054234999697655	1.4678356000221697	25.87943179998547	0.9995418998878448	24.848776099970564	1	1	3	4	nogo_punish	0	0	-1	0	1	0	0	0.0	1.0	0	0.3229038000572473	0.9995418998878448	359.0006362001877	377.4922703001648	378.4929707001429	380.3150429001544	381.8253828000743	382.83080630004406	383.8494123001583	384.8800680001732	385.885993800126	387.3538294001482	2020-06-02 10:21:19.280729	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	1	correct	1.0
28.30964550003415	8.144110700115505	nogo_reward	1.0	28.38701669988228	29.729268399998546	32.25587989995256	1.3422517001162646	29.403162200003862	31.231201899936423	35.31311269989237	0.32610619999468327	1.024678000016138	1.2180147001054138	34.30308989994228	0.6852164000738412	33.26713899988681	1	1	4	2	nogo_reward	1	0	1	0	0	1	1	0.0	0.0	1	1.0	0.6852164000738412	359.0006362001877	387.38765290007	388.4037984001916	388.7299046001863	390.23183810012415	391.2565161001403	392.26777520007454	393.30372610013	394.3137489000801	395.5317636001855	2020-06-02 10:21:19.280729	0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	18.3854282358397	-5.840658533696335	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	17.567973954405538	-5.495593459499733	0.3450650741965994	-5.637353257529363	0.7292534434405747	1	wrong	1.0
36.489628199953586	8.496159100206569	nogo_reward	1.0	36.566999399801716	38.34120839997195	40.87188869994134	1.7742090001702309	37.57167749991635	39.85774479992688	43.93200079980306	0.7695309000555994	1.01414390001446	1.1311577002052218	42.91811839980073	0.8087164000608027	41.896596099948454	1	1	5	2	nogo_reward	1	0	1	0	0	1	0	0.0	1.0	1	1.0	0.8087164000608027	359.0006362001877	395.56763559998944	396.5723137001041	397.3418446001597	398.8583810001146	399.87252490012906	400.8972323001362	401.91875459998846	402.9326369999908	404.063794700196	2020-06-02 10:21:19.280729	2.98498035444035	0.0	3.91430252314609	3.91430252314609	0.929322168705748	3.91430252314609	-2.98498035444035	3.91430252314609	0.0	3.91430252314609	0.929322168705748	14.47112571269361	-3.498735418682231	-2.724826384714672	1.7310290937719737	-1.6397018079311882	-1.3948755477970227	1.7310290937719737	13.653671431259447	-1.5812909363536427	1.9174444823285945	-1.723050734383273	0.7292534434405747	1	correct	1.0
45.0201077000238	9.684031000128016	nogo_punish	1.0	45.09747889987193	47.81566899991594	50.34742120001465	2.718190100044012	46.114081199979466	49.32389879995026	53.39029789995402	1.7015877999364761	1.0235224000643939	1.3912120000459254	52.38291599997319	0.9304178999736904	51.36092889984138	1	1	6	4	nogo_punish	0	0	-1	0	0	1	0	0.0	1.0	-1	1.0	0.9304178999736904	359.0006362001877	404.09811510005966	405.1147174001672	406.81630520010367	408.324535000138	409.3480574002024	410.3615651000291	411.3835522001609	412.39093410014175	413.7821461001877	2020-06-02 10:21:19.280729	0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	-5.8077021486331	-5.840658533696335	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-6.625156430067263	-5.495593459499733	0.3450650741965994	-5.637353257529363	0.7292534434405747	1	correct	1.0
54.76982140005566	8.941453699953854	go_reward	0.337228300049901	54.84719259990379	56.69793729996309	59.22988599981181	1.8507447000592947	55.856387299951166	58.2235648999922	62.323394199833274	0.8415500000119209	1.0063210998196155	1.4652521000243723	61.3082723999396	0.5468290999997407	60.2465116998647	1	1	7	1	go_reward	0	0	1	1	1	1	0	0.0	1.0	0	0.337228300049901	0.5468290999997407	359.0006362001877	413.8478288000915	414.8570235001389	415.6985735001508	417.2242011001799	418.23052219999954	419.2471479000524	420.3089086001273	421.324030400021	422.7892825000454	2020-06-02 10:21:19.280729	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	1	correct	1.0
63.750222600065115	8.867100500036088	go_punish	0.5889417000580579	63.827593799913245	66.18831359990872	68.72023879992776	2.360719799995479	64.83125659986399	67.71137719997205	71.76225609984249	1.3570570000447333	1.0088615999557078	0.9324382001068443	70.7468531997875	1.0	69.73802589997649	1	1	8	3	go_punish	1	0	-1	1	1	1	0	n/a	0.0	-1	0.5889417000580579	1.0	359.0006362001877	422.828230000101	423.8318928000517	425.18894980009645	426.7120134001598	427.7208750001155	428.7386621001642	429.7474893999752	430.7628923000302	431.69533050013706	2020-06-02 10:21:19.280729	-0.643057239426247	0.0	0.0	0.0	-0.643057239426247	0.0	0.643057239426247	0.0	0.0	-0.643057239426247	0.0	0.0	-7.126773012548828	-2.724826384714672	-2.1832734293741165	-5.554004331077278	-2.967254955929018	-2.1832734293741165	-0.8174542814341625	-6.13865069892598	0.9881223136228464	-5.637353257529363	0.7292534434405747	1	missed	0.0
72.65368880005553	9.41893439996062	nogo_punish	1.0	72.73105999990366	75.16004509991035	77.69284379994497	2.4289851000066847	73.73988989996724	76.6732663998846	80.7343487998005	1.4201551999431103	1.0195774000603706	1.4156456000637831	79.73346029990353	0.619811600074172	78.70852719992399	1	1	9	4	nogo_punish	1	-1	0	0	0	1	0	0.0	1.0	0	1.0	0.619811600074172	359.0006362001877	431.7316962000914	432.74052610015497	434.1606813000981	435.6739026000723	436.6934800001327	437.7091634001117	438.73409650009125	439.7349849999882	441.150630600052	2020-06-02 10:21:19.280729	-0.0771903090757076	0.0	-1.14951393821883	-1.14951393821883	-1.07232362914312	-1.14951393821883	0.0771903090757076	-1.14951393821883	0.0	-1.14951393821883	-1.07232362914312	1.14951393821883	-6.560906082198289	-2.724826384714672	-3.3327873675929465	-6.703518269296108	-3.3965213456458905	-3.3327873675929465	0.3320596567846674	-6.645107397718563	-0.08420131552027355	-6.786867195748194	0.7292534434405747	1	correct	1.0
82.11003470001742	8.289280400145799	nogo_reward	0.3204081000294536	82.18740589986555	83.56897999998188	86.11843309993856	1.3815741001163246	83.20927009987645	85.09794529993087	89.13121789996518	0.3597099001054289	1.020487800007686	1.3454684000461725	88.13363489997573	0.6626393999904394	87.119775199797	1	1	10	2	nogo_reward	1	0	1	0	1	0	0	0.0	1.0	0	0.3204081000294536	0.6626393999904394	359.0006362001877	441.1880421000533	442.2099063000642	442.5696162001696	444.0985815001186	445.1190693001263	446.12041139998473	447.13427110016346	448.1318541001529	449.4773225001991	2020-06-02 10:21:19.280729	-4.72978797539224	0.0	6.80389151156225	6.80389151156225	2.07410353617001	6.80389151156225	4.72978797539224	0.0	6.80389151156225	2.07410353617001	6.80389151156225	0.0	-11.213503748514821	-2.724826384714672	4.620618082188133	1.2498871804849712	-0.25009418033276054	4.620618082188133	-0.8174542814341625	-3.4214899233297227	7.792013825185096	-5.637353257529363	7.533144955002824	1	correct	1.0
